um	
0.375124	0.0333905
0.411798	0.0635347
0.452057	0.106407
0.496252	0.145923
0.544768	0.182159
0.598027	0.214315
0.656493	0.241658
0.720675	0.263391
0.791132	0.278884
0.868477	0.287609
0.953383	0.289281
1.04659	0.28387
1.14891	0.272176
1.26123	0.255213
1.38454	0.234099
1.5199	0.210056
1.66849	0.184297
1.83161	0.158122
2.01068	0.133034
2.20725	0.110857
2.42304	0.0940551
2.65993	0.0852534
2.91998	0.0872032
3.20545	0.101879
3.51883	0.129601
3.86284	0.16811
4.24049	0.211144
4.65506	0.250722
5.11017	0.2776
5.60976	0.286101
6.1582	0.273963
6.76025	0.245325
7.42117	0.206755
8.14669	0.165041
8.94315	0.128311
9.81748	0.103277
10.7773	0.103906
11.8309	0.126483
12.9876	0.152397
14.2573	0.175479
15.6512	0.176009
17.1813	0.14213
18.861	0.109884
20.705	0.110431
22.7292	0.134657
24.9513	0.156475
27.3906	0.185654
30.0685	0.255833
33.0081	0.326493
36.2352	0.302114
39.7777	0.214959
43.6665	0.158059
47.9356	0.184812
52.622	0.326385
57.7666	0.490372
63.4141	0.471077
69.6138	0.322114
76.4196	0.321621
83.8907	0.625731
92.0923	1.07308
101.096	1.31549
110.979	1.54732
121.829	2.17235
133.74	3.24563
146.815	4.49011
161.168	5.78953
176.925	7.26123
194.222	8.82514
213.21	10.0095
234.054	10.2391
256.936	9.1868
282.056	6.93918
309.631	4.16421
339.902	2.07715
373.132	1.44547
409.611	2.02861
449.657	2.79057
493.617	2.24748
541.876	0.762154
594.852	0.0542676
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

