um	
0.375124	0.03185
0.411798	0.060613
0.452057	0.101539
0.496252	0.139294
0.544768	0.173946
0.598027	0.204718
0.656493	0.23088
0.720675	0.25162
0.791132	0.266253
0.868477	0.274167
0.953383	0.274929
1.04659	0.268334
1.14891	0.254972
1.26123	0.235702
1.38454	0.211491
1.5199	0.183558
1.66849	0.153223
1.83161	0.122142
2.01068	0.0924177
2.20725	0.0667568
2.42304	0.0488263
2.65993	0.0418699
2.91998	0.0489989
3.20545	0.0732475
3.51883	0.115627
3.86284	0.173175
4.24049	0.237528
4.65506	0.298286
5.11017	0.343224
5.60976	0.364466
6.1582	0.357959
6.76025	0.327899
7.42117	0.282129
8.14669	0.229343
8.94315	0.183557
9.81748	0.153988
10.7773	0.158649
11.8309	0.193191
12.9876	0.23051
14.2573	0.263672
15.6512	0.266974
17.1813	0.224965
18.861	0.186801
20.705	0.198254
22.7292	0.254414
24.9513	0.323321
27.3906	0.406766
30.0685	0.519174
33.0081	0.599366
36.2352	0.578844
39.7777	0.554363
43.6665	0.642845
47.9356	0.83488
52.622	1.07534
57.7666	1.29079
63.4141	1.39169
69.6138	1.45269
76.4196	1.72535
83.8907	2.32407
92.0923	2.96903
101.096	3.34427
110.979	3.64049
121.829	4.19872
133.74	4.97109
146.815	5.65999
161.168	6.19701
176.925	6.73696
194.222	7.28948
213.21	7.61128
234.054	7.33602
256.936	6.13942
282.056	4.03203
309.631	1.41302
339.902	0.223515
373.132	0.433522
409.611	1.7862
449.657	2.35452
493.617	1.00678
541.876	0.0811966
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

