um	
0.375124	0.115908
0.411798	0.207861
0.452057	0.307526
0.496252	0.438526
0.544768	0.541338
0.598027	0.628622
0.656493	0.701591
0.720675	0.767446
0.791132	0.806928
0.868477	0.820094
0.953383	0.8057
1.04659	0.768087
1.14891	0.705907
1.26123	0.617545
1.38454	0.510606
1.5199	0.391726
1.66849	0.272903
1.83161	0.160234
2.01068	0.0715888
2.20725	0.0210446
2.42304	0.00926785
2.65993	0.0254876
2.91998	0.113359
3.20545	0.301083
3.51883	0.561729
3.86284	0.849039
4.24049	1.17001
4.65506	1.50365
5.11017	1.79153
5.60976	1.97339
6.1582	2.00975
6.76025	1.91546
7.42117	1.72036
8.14669	1.45999
8.94315	1.17359
9.81748	0.933199
10.7773	0.789121
11.8309	0.757823
12.9876	0.805029
14.2573	0.850358
15.6512	0.852031
17.1813	0.776872
18.861	0.717481
20.705	0.699445
22.7292	0.770057
24.9513	0.919505
27.3906	1.08466
30.0685	1.24399
33.0081	1.30851
36.2352	1.31101
39.7777	1.26069
43.6665	1.21365
47.9356	1.22968
52.622	1.30792
57.7666	1.45307
63.4141	1.61828
69.6138	1.75871
76.4196	1.83736
83.8907	1.86014
92.0923	1.89027
101.096	2.09211
110.979	2.64633
121.829	3.71996
133.74	5.2484
146.815	6.75646
161.168	7.51154
176.925	6.98733
194.222	5.2783
213.21	2.94866
234.054	1.10274
256.936	0.205169
282.056	0.0152449
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

