um	
0.375124	0.123761
0.411798	0.219117
0.452057	0.317512
0.496252	0.447625
0.544768	0.555023
0.598027	0.63911
0.656493	0.701235
0.720675	0.747793
0.791132	0.773321
0.868477	0.768434
0.953383	0.730012
1.04659	0.661781
1.14891	0.569827
1.26123	0.467223
1.38454	0.353286
1.5199	0.217259
1.66849	0.0923136
1.83161	0.0193314
2.01068	0.0015538
2.20725	0
2.42304	0
2.65993	0.000320222
2.91998	0.00846192
3.20545	0.0610969
3.51883	0.231476
3.86284	0.557091
4.24049	1.02472
4.65506	1.55614
5.11017	2.06649
5.60976	2.45061
6.1582	2.63448
6.76025	2.61522
7.42117	2.40813
8.14669	2.0771
8.94315	1.68572
9.81748	1.33948
10.7773	1.10002
11.8309	0.979919
12.9876	0.94131
14.2573	0.89367
15.6512	0.794996
17.1813	0.632
18.861	0.485802
20.705	0.406077
22.7292	0.412856
24.9513	0.49761
27.3906	0.601407
30.0685	0.67338
33.0081	0.655225
36.2352	0.563072
39.7777	0.437628
43.6665	0.328954
47.9356	0.272019
52.622	0.267055
57.7666	0.308249
63.4141	0.375048
69.6138	0.444189
76.4196	0.498725
83.8907	0.540843
92.0923	0.584891
101.096	0.660744
110.979	0.804922
121.829	1.08155
133.74	1.57784
146.815	2.38314
161.168	3.5228
176.925	4.86647
194.222	6.11785
213.21	6.90562
234.054	6.95308
256.936	6.22704
282.056	4.96682
309.631	3.56683
339.902	2.39273
373.132	1.61491
409.611	1.18197
449.657	0.945781
493.617	0.734554
541.876	0.452228
594.852	0.186055
653.008	0.0371367
716.849	0.00291768
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

