um	
0.375124	0.0421801
0.411798	0.0802332
0.452057	0.134296
0.496252	0.184013
0.544768	0.229449
0.598027	0.269571
0.656493	0.303444
0.720675	0.330067
0.791132	0.348668
0.868477	0.358609
0.953383	0.359589
1.04659	0.351586
1.14891	0.335662
1.26123	0.313007
1.38454	0.284994
1.5199	0.252951
1.66849	0.218359
1.83161	0.182762
2.01068	0.148446
2.20725	0.118483
2.42304	0.097533
2.65993	0.0908751
2.91998	0.10395
3.20545	0.142254
3.51883	0.207928
3.86284	0.29727
4.24049	0.398058
4.65506	0.493148
5.11017	0.562098
5.60976	0.590572
6.1582	0.570963
6.76025	0.510462
7.42117	0.421746
8.14669	0.322934
8.94315	0.236047
9.81748	0.179237
10.7773	0.179379
11.8309	0.217772
12.9876	0.25629
14.2573	0.288346
15.6512	0.273459
17.1813	0.200588
18.861	0.149626
20.705	0.172374
22.7292	0.23499
24.9513	0.265061
27.3906	0.290142
30.0685	0.39877
33.0081	0.540294
36.2352	0.505989
39.7777	0.337036
43.6665	0.250294
47.9356	0.33896
52.622	0.618824
57.7666	0.869675
63.4141	0.794557
69.6138	0.59993
76.4196	0.699641
83.8907	1.23896
92.0923	1.86502
101.096	2.15831
110.979	2.42895
121.829	3.15986
133.74	4.36346
146.815	5.65761
161.168	6.85947
176.925	8.09968
194.222	9.33429
213.21	10.117
234.054	9.79302
256.936	7.92392
282.056	4.8927
309.631	1.62111
339.902	0.194733
373.132	0.16853
409.611	0.624429
449.657	0.689733
493.617	0.239615
541.876	0.0162006
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

