um	
0.375124	0.0389687
0.411798	0.0741896
0.452057	0.124425
0.496252	0.170991
0.544768	0.21406
0.598027	0.252758
0.656493	0.286273
0.720675	0.313669
0.791132	0.334161
0.868477	0.346997
0.953383	0.351635
1.04659	0.347698
1.14891	0.335756
1.26123	0.316568
1.38454	0.291091
1.5199	0.26048
1.66849	0.226157
1.83161	0.189981
2.01068	0.154568
2.20725	0.1235
2.42304	0.101536
2.65993	0.0936987
2.91998	0.104748
3.20545	0.138609
3.51883	0.196026
3.86284	0.272223
4.24049	0.355464
4.65506	0.430545
5.11017	0.480975
5.60976	0.496477
6.1582	0.473806
6.76025	0.421018
7.42117	0.350048
8.14669	0.273738
8.94315	0.20464
9.81748	0.155023
10.7773	0.146891
11.8309	0.171686
12.9876	0.203049
14.2573	0.233065
15.6512	0.232948
17.1813	0.188839
18.861	0.153586
20.705	0.16459
22.7292	0.199085
24.9513	0.218212
27.3906	0.24528
30.0685	0.344837
33.0081	0.482242
36.2352	0.501532
39.7777	0.40353
43.6665	0.319749
47.9356	0.343998
52.622	0.511704
57.7666	0.675615
63.4141	0.596427
69.6138	0.414967
76.4196	0.471299
83.8907	0.917546
92.0923	1.43371
101.096	1.48728
110.979	1.39648
121.829	1.81907
133.74	2.948
146.815	4.29604
161.168	5.40129
176.925	6.47587
194.222	7.82987
213.21	9.27027
234.054	10.1357
256.936	9.69178
282.056	7.56456
309.631	4.36997
339.902	2.03437
373.132	1.51809
409.611	2.04696
449.657	2.00061
493.617	0.776909
541.876	0.0600164
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

