um	
0.375124	0.0421527
0.411798	0.0801758
0.452057	0.134181
0.496252	0.183813
0.544768	0.229125
0.598027	0.26907
0.656493	0.302699
0.720675	0.328997
0.791132	0.347181
0.868477	0.356602
0.953383	0.356956
1.04659	0.348224
1.14891	0.331491
1.26123	0.307987
1.38454	0.279136
1.5199	0.246332
1.66849	0.211131
1.83161	0.175155
2.01068	0.140759
2.20725	0.111069
2.42304	0.090739
2.65993	0.0849781
2.91998	0.0991281
3.20545	0.138756
3.51883	0.20607
3.86284	0.297291
4.24049	0.400181
4.65506	0.497483
5.11017	0.5686
5.60976	0.598898
6.1582	0.58055
6.76025	0.520599
7.42117	0.431745
8.14669	0.332183
8.94315	0.243871
9.81748	0.184929
10.7773	0.182099
11.8309	0.216754
12.9876	0.25208
14.2573	0.282317
15.6512	0.268879
17.1813	0.201128
18.861	0.15415
20.705	0.177112
22.7292	0.237113
24.9513	0.265214
27.3906	0.290378
30.0685	0.401925
33.0081	0.5485
36.2352	0.517856
39.7777	0.351177
43.6665	0.265509
47.9356	0.353817
52.622	0.630468
57.7666	0.882311
63.4141	0.81629
69.6138	0.624606
76.4196	0.719722
83.8907	1.25426
92.0923	1.88618
101.096	2.19214
110.979	2.46544
121.829	3.18364
133.74	4.3689
146.815	5.6614
161.168	6.87624
176.925	8.10628
194.222	9.27907
213.21	9.97723
234.054	9.64603
256.936	7.89961
282.056	4.99658
309.631	1.69599
339.902	0.132269
373.132	0.0479347
409.611	0.477995
449.657	0.791229
493.617	0.337173
541.876	0.0267607
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

