um	
0.375124	0
0.411798	0
0.452057	0
0.496252	0
0.544768	0
0.598027	0
0.656493	0
0.720675	0
0.791132	0
0.868477	0
0.953383	0
1.04659	0
1.14891	0
1.26123	0
1.38454	0
1.5199	0
1.66849	0
1.83161	0
2.01068	0
2.20725	0
2.42304	0
2.65993	0
2.91998	0.000818591
3.20545	0.00993107
3.51883	0.0552778
3.86284	0.156096
4.24049	0.31707
4.65506	0.499889
5.11017	0.67702
5.60976	0.813986
6.1582	0.889624
6.76025	0.918881
7.42117	0.895891
8.14669	0.83866
8.94315	0.750002
9.81748	0.68537
10.7773	0.668746
11.8309	0.717228
12.9876	0.81138
14.2573	0.880493
15.6512	0.940363
17.1813	0.949664
18.861	1.02139
20.705	1.12068
22.7292	1.2877
24.9513	1.50626
27.3906	1.71878
30.0685	1.98807
33.0081	2.21207
36.2352	2.4757
39.7777	2.71076
43.6665	2.94198
47.9356	3.18383
52.622	3.40277
57.7666	3.64452
63.4141	3.87913
69.6138	4.12461
76.4196	4.35817
83.8907	4.54566
92.0923	4.65779
101.096	4.6971
110.979	4.70536
121.829	4.74145
133.74	4.79965
146.815	4.76942
161.168	4.46793
176.925	3.76162
194.222	2.69383
213.21	1.46341
234.054	0.53797
256.936	0.0987914
282.056	0.00720876
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

