um	
0.375124	0.0576326
0.411798	0.103616
0.452057	0.15285
0.496252	0.217558
0.544768	0.268067
0.598027	0.3109
0.656493	0.345776
0.720675	0.376779
0.791132	0.39476
0.868477	0.40036
0.953383	0.392165
1.04659	0.372795
1.14891	0.342909
1.26123	0.302613
1.38454	0.255213
1.5199	0.203366
1.66849	0.154277
1.83161	0.11058
2.01068	0.0788515
2.20725	0.0586511
2.42304	0.0535825
2.65993	0.0638524
2.91998	0.0965422
3.20545	0.151601
3.51883	0.225271
3.86284	0.307668
4.24049	0.393987
4.65506	0.480236
5.11017	0.554936
5.60976	0.606704
6.1582	0.622969
6.76025	0.608954
7.42117	0.567456
8.14669	0.509958
8.94315	0.437554
9.81748	0.369569
10.7773	0.31765
11.8309	0.293211
12.9876	0.29557
14.2573	0.301092
15.6512	0.319175
17.1813	0.326229
18.861	0.364035
20.705	0.408697
22.7292	0.475793
24.9513	0.557513
27.3906	0.63502
30.0685	0.747787
33.0081	0.853744
36.2352	0.999413
39.7777	1.15465
43.6665	1.33811
47.9356	1.56057
52.622	1.80788
57.7666	2.10387
63.4141	2.44355
69.6138	2.85253
76.4196	3.34176
83.8907	3.90072
92.0923	4.50379
101.096	5.13187
110.979	5.78108
121.829	6.46155
133.74	7.10653
146.815	7.53714
161.168	7.47382
176.925	6.69523
194.222	5.23203
213.21	3.40399
234.054	1.67242
256.936	0.552683
282.056	0.0927532
309.631	0.00599403
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

